Time,Temperature,Salinity,Oxygen,PH
2021-01-08 00:00:00,18.539,37.45325,220.2025,8.1045
2021-01-08 04:00:00,18.1222,37.4958,224,8.1125
2021-01-08 08:00:00,17.73525,37.436,222.615,8.11866666666667
2021-01-08 12:00:00,19.80475,37.429,216.1,8.09075
2021-01-08 16:00:00,20.4856666666667,37.4506666666667,210.85,8.08666666666667
2021-01-08 20:00:00,20.21525,37.46625,216.2,8.09725
2021-01-09 00:00:00,18.3685,37.44825,220.415,8.09925
2021-01-09 04:00:00,17.9702,37.4914,224.184,8.1135
2021-01-09 08:00:00,17.58425,37.43625,225.2,8.11533333333333
2021-01-09 12:00:00,19.682,37.45975,217.29,8.098
2021-01-09 16:00:00,20.4133333333333,37.446,211.47,8.086
2021-01-09 20:00:00,20.1815,37.45375,212.8275,8.09175
2021-01-10 00:00:00,18.37125,37.45125,222.6675,8.106
2021-01-10 04:00:00,17.9246,37.4844,222.962,8.1095
2021-01-10 08:00:00,17.364,37.43825,226.1525,8.11233333333333
2021-01-10 12:00:00,19.521,37.4675,219.07,8.097
2021-01-10 16:00:00,20.2223333333333,37.436,210.886666666667,8.08666666666667
2021-01-10 20:00:00,20.18675,37.4435,210.6875,8.09275
2021-01-11 00:00:00,18.212,37.46775,222.925,8.10725
2021-01-11 04:00:00,17.9422,37.471,222.998,8.0968
2021-01-11 08:00:00,17.2585,37.45375,228.125,8.12033333333333
2021-01-11 12:00:00,19.361,37.472,217.8125,8.10566666666667
2021-01-11 16:00:00,20.0193333333333,37.4273333333333,220.276666666667,8.09
2021-01-11 20:00:00,20.2015,37.43625,211.965,8.09175
2021-01-12 00:00:00,18.256,37.4955,223.1175,8.11025
2021-01-12 04:00:00,17.7674,37.4484,221.362,8.1042
2021-01-12 08:00:00,17.15575,37.4675,227.385,8.12033333333333
2021-01-12 12:00:00,19.237,37.4925,215.625,8.10233333333333
2021-01-12 16:00:00,19.9843333333333,37.438,216.406666666667,8.08933333333333
2021-01-12 20:00:00,20.256,37.39425,212.6925,8.08875
2021-01-13 00:00:00,18.331,37.482,222.5875,8.112
2021-01-13 04:00:00,17.658,37.4548,222.196,8.1034
2021-01-13 08:00:00,17.03075,37.47725,229.27,8.12366666666667
2021-01-13 12:00:00,19.13275,37.47775,219.3475,8.106
2021-01-13 16:00:00,19.8973333333333,37.4703333333333,218.153333333333,8.096
2021-01-13 20:00:00,20.12375,37.41525,212.8875,8.0905
2021-01-14 00:00:00,18.24975,37.45025,222.7925,8.108
2021-01-14 04:00:00,17.7304,37.4418,226.406,8.1098
2021-01-14 08:00:00,16.929,37.505,226.545,8.12166666666667
2021-01-14 12:00:00,19.01125,37.449,219.3925,8.10533333333333
2021-01-14 16:00:00,19.753,37.4896666666667,218.45,8.0935
2021-01-14 20:00:00,20.004,37.4205,211.1175,8.09025
2021-01-15 00:00:00,18.187,37.42825,221.0225,8.1055
2021-01-15 04:00:00,17.5322,37.467,225.33,8.1084
2021-01-15 08:00:00,16.93875,37.474,226.85,8.1095
2021-01-15 12:00:00,18.8745,37.47175,220.3,8.105
2021-01-15 16:00:00,19.61,37.5013333333333,217.31,8.1005
2021-01-15 20:00:00,19.8625,37.42125,218.76,8.09575
2021-01-16 00:00:00,18.191,37.40225,220.755,8.105
2021-01-16 04:00:00,17.5264,37.4948,225.976,8.1124
2021-01-16 08:00:00,16.82175,37.457,224.005,8.11175
2021-01-16 12:00:00,18.82975,37.495,221.3275,8.10266666666667
2021-01-16 16:00:00,19.5566666666667,37.52,214.47,8.1015
2021-01-16 20:00:00,19.7705,37.428,216.0475,8.0935
2021-01-17 00:00:00,18.254,37.386,221.2275,8.10575
2021-01-17 04:00:00,17.6182,37.4684,224.484,8.1144
2021-01-17 08:00:00,16.856,37.4655,224.395,8.11175
2021-01-17 12:00:00,18.72825,37.4895,221.9375,8.103
2021-01-17 16:00:00,19.4986666666667,37.4966666666667,218.156666666667,8.1005
2021-01-17 20:00:00,19.658,37.466,219.595,8.103
2021-01-18 00:00:00,18.09225,37.40925,221.9575,8.105
2021-01-18 04:00:00,17.5284,37.4466,225.282,8.112
2021-01-18 08:00:00,16.87925,37.444,228.69,8.113
2021-01-18 12:00:00,18.6775,37.46975,221.2675,8.10233333333333
2021-01-18 16:00:00,19.3863333333333,37.459,215.95,8.1
2021-01-18 20:00:00,19.4965,37.4665,219.52,8.09566666666667
2021-01-19 00:00:00,18.08875,37.39925,223.9325,8.11125
2021-01-19 04:00:00,17.5166,37.419,224.566,8.1122
2021-01-19 08:00:00,16.69575,37.46575,227.76,8.11325
2021-01-19 12:00:00,18.64325,37.4635,221.045,8.1
2021-01-19 16:00:00,19.3046666666667,37.4923333333333,216.716666666667,8.1015
2021-01-19 20:00:00,19.31775,37.47425,218.185,8.10766666666667
2021-01-20 00:00:00,18.00475,37.38375,226.5525,8.1095
2021-01-20 04:00:00,17.5322,37.3964,224.352,8.113
2021-01-20 08:00:00,16.63525,37.47425,228.9475,8.116
2021-01-20 12:00:00,18.53775,37.44975,219.2175,8.09925
2021-01-20 16:00:00,19.3316666666667,37.5213333333333,217.963333333333,8.0985
2021-01-20 20:00:00,19.22325,37.491,216.8375,8.10366666666667
2021-01-21 00:00:00,17.926,37.3885,224.8525,8.109
2021-01-21 04:00:00,17.5766,37.3888,224.652,8.1134
2021-01-21 08:00:00,16.71375,37.448,230.6475,8.12575
2021-01-21 12:00:00,18.3175,37.44925,219.2275,8.099
2021-01-21 16:00:00,19.1816666666667,37.5106666666667,219.543333333333,8.1005
2021-01-21 20:00:00,19.0945,37.48,220.1425,8.10433333333334
2021-01-22 00:00:00,17.924,37.40925,227.1525,8.119
2021-01-22 04:00:00,17.4454,37.4044,224.46,8.1106
2021-01-22 08:00:00,16.625,37.42175,229.3375,8.11875
2021-01-22 12:00:00,18.33975,37.45025,222.335,8.105
2021-01-22 16:00:00,19.12,37.482,219.67,8.0965
2021-01-22 20:00:00,18.9905,37.44975,219.185,8.108
2021-01-23 00:00:00,17.7345,37.44125,228.0775,8.10733333333333
2021-01-23 04:00:00,17.4322,37.3982,226.94,8.1174
2021-01-23 08:00:00,16.62275,37.38075,227.8975,8.115
2021-01-23 12:00:00,18.192,37.47175,222.005,8.10425
2021-01-23 16:00:00,19.1956666666667,37.4703333333333,218.796666666667,8.091
2021-01-23 20:00:00,18.87325,37.47525,220.2675,8.10833333333333
2021-01-24 00:00:00,17.55,37.4505,227.895,8.11966666666667
2021-01-24 04:00:00,17.3492,37.3654,229.13,8.1164
2021-01-24 08:00:00,16.6535,37.38225,228.4225,8.115
2021-01-24 12:00:00,18.24825,37.496,223.3175,8.10825
2021-01-24 16:00:00,18.9813333333333,37.4483333333333,218.586666666667,8.09533333333333
2021-01-24 20:00:00,18.79825,37.49625,221.1775,8.104
2021-01-25 00:00:00,17.3685,37.465,226.26,8.11466666666667
2021-01-25 04:00:00,17.3082,37.3796,226.99,8.1162
2021-01-25 08:00:00,16.661,37.3465,228.7775,8.116
2021-01-25 12:00:00,18.32475,37.4785,222.985,8.11175
2021-01-25 16:00:00,18.7486666666667,37.452,220.563333333333,8.09633333333333
2021-01-25 20:00:00,18.715,37.49025,220.83,8.10566666666667
2021-01-26 00:00:00,17.23425,37.476,229.08,8.11666666666667
2021-01-26 04:00:00,17.2998,37.4326,228.63,8.115
2021-01-26 08:00:00,16.59925,37.35675,229.3225,8.116
2021-01-26 12:00:00,18.2325,37.45125,221.19,8.1095
2021-01-26 16:00:00,18.7476666666667,37.4503333333333,224.103333333333,8.101
2021-01-26 20:00:00,18.67225,37.47075,221.99,8.10666666666667
2021-01-27 00:00:00,17.1345,37.51175,227.13,8.118
2021-01-27 04:00:00,17.077,37.4582,232.038,8.11025
2021-01-27 08:00:00,16.57,37.383,232.2,8.1215
2021-01-27 12:00:00,18.18425,37.4185,221.7475,8.10825
2021-01-27 16:00:00,18.5806666666667,37.474,223.433333333333,8.09966666666667
2021-01-27 20:00:00,18.649,37.463,221.1025,8.09375
2021-01-28 00:00:00,17.062,37.51525,229.17,8.11633333333333
2021-01-28 04:00:00,16.9318,37.4728,230.65,8.11975
2021-01-28 08:00:00,16.45675,37.35525,233.905,8.1195
2021-01-28 12:00:00,18.1785,37.4025,221.14,8.10675
2021-01-28 16:00:00,18.6183333333333,37.509,223.3,8.102
2021-01-28 20:00:00,18.52925,37.44925,220.15,8.10175
2021-01-29 00:00:00,16.96575,37.5265,227.0525,8.11566666666667
2021-01-29 04:00:00,16.7644,37.4918,228.692,8.1165
2021-01-29 08:00:00,16.4405,37.36775,233.185,8.123
2021-01-29 12:00:00,18.18575,37.37275,221.25,8.10725
2021-01-29 16:00:00,18.687,37.4933333333333,223.036666666667,8.10233333333333
2021-01-29 20:00:00,18.314,37.45375,220.3375,8.09875
2021-01-30 00:00:00,16.933,37.517,228.18,8.12033333333333
2021-01-30 04:00:00,16.6752,37.5098,229.786,8.114
2021-01-30 08:00:00,16.29175,37.4245,234.2225,8.11275
2021-01-30 12:00:00,18.0685,37.41175,220.6475,8.104
2021-01-30 16:00:00,18.563,37.4683333333333,221.16,8.10366666666667
2021-01-30 20:00:00,18.288,37.45,222.7625,8.1035
2021-01-31 00:00:00,16.80175,37.54925,229.8675,8.118
2021-01-31 04:00:00,16.5886,37.5518,228.532,8.1195
2021-01-31 08:00:00,16.04675,37.46525,235.715,8.11375
2021-01-31 12:00:00,18.09125,37.398,223.4375,8.11075
2021-01-31 16:00:00,18.5676666666667,37.4133333333333,222.716666666667,8.10466666666667
2021-01-31 20:00:00,18.1725,37.47525,222.8225,8.1055
2021-02-01 00:00:00,16.81625,37.54275,229.5975,8.108
2021-02-01 04:00:00,16.564,37.5478,229.432,8.11575
2021-02-01 08:00:00,15.8565,37.48475,235.37,8.1115
2021-02-01 12:00:00,18.02475,37.381,226.7275,8.109
2021-02-01 16:00:00,18.5543333333333,37.399,219.553333333333,8.09766666666667
2021-02-01 20:00:00,18.25475,37.492,223.5125,8.109
2021-02-02 00:00:00,16.77175,37.537,227.8525,8.10925
2021-02-02 04:00:00,16.4912,37.5554,228.396,8.114
2021-02-02 08:00:00,15.74125,37.502,235.94,8.117
2021-02-02 12:00:00,17.92075,37.389,224.5575,8.1105
2021-02-02 16:00:00,18.492,37.3503333333333,219.71,8.09866666666667
2021-02-02 20:00:00,18.31475,37.479,221.0975,8.10625
2021-02-03 00:00:00,16.678,37.551,227.5425,8.1065
2021-02-03 04:00:00,16.4348,37.5616,229.35,8.11875
2021-02-03 08:00:00,15.66425,37.536,237.1675,8.11875
2021-02-03 12:00:00,17.89475,37.4015,228.905,8.11633333333334
2021-02-03 16:00:00,18.3876666666667,37.4356666666667,220.823333333333,8.09966666666667
2021-02-03 20:00:00,18.2215,37.44875,221.0625,8.1075
2021-02-04 00:00:00,16.682,37.54175,231.77,8.11325
2021-02-04 04:00:00,16.2912,37.5924,233.534,8.119
2021-02-04 08:00:00,15.5705,37.575,235.445,8.116
2021-02-04 12:00:00,17.6855,37.44175,229.035,8.108
2021-02-04 16:00:00,18.44,37.4086666666667,222.29,8.108
2021-02-04 20:00:00,18.14275,37.415,221.63,8.104
2021-02-05 00:00:00,16.57125,37.563,227.885,8.1105
2021-02-05 04:00:00,16.326,37.588,232.58,8.1134
2021-02-05 08:00:00,15.551,37.5575,235.3375,8.11475
2021-02-05 12:00:00,17.5155,37.454,227.0075,8.11266666666667
2021-02-05 16:00:00,18.49,37.3813333333333,221.483333333333,8.10033333333333
2021-02-05 20:00:00,18.19925,37.4065,221.01,8.10625
2021-02-06 00:00:00,16.58325,37.564,228.9075,8.11175
2021-02-06 04:00:00,16.2854,37.5848,230.798,8.116
2021-02-06 08:00:00,15.3895,37.60325,231.8575,8.1105
2021-02-06 12:00:00,17.337,37.467,226.6775,8.118
2021-02-06 16:00:00,18.3143333333333,37.3866666666667,224.083333333333,8.10333333333333
2021-02-06 20:00:00,18.16375,37.3655,218.8125,8.10675
2021-02-07 00:00:00,16.66575,37.53525,228.7825,8.1135
2021-02-07 04:00:00,16.2398,37.5976,230.056,8.1092
2021-02-07 08:00:00,15.38225,37.58725,234.955,8.119
2021-02-07 12:00:00,17.2555,37.475,228.4725,8.11566666666667
2021-02-07 16:00:00,18.3903333333333,37.4036666666667,225.666666666667,8.1115
2021-02-07 20:00:00,18.07175,37.416,221.915,8.10575
2021-02-08 00:00:00,16.521,37.50225,229.75,8.11475
2021-02-08 04:00:00,16.2488,37.5982,233.128,8.1176
2021-02-08 08:00:00,15.243,37.61775,236.7375,8.1175
2021-02-08 12:00:00,17.11925,37.51075,226.7275,8.11333333333333
2021-02-08 16:00:00,18.1696666666667,37.45,227.02,8.105
2021-02-08 20:00:00,18.0845,37.39525,224.745,8.11
2021-02-09 00:00:00,16.466,37.4875,229.535,8.11
2021-02-09 04:00:00,16.1606,37.614,229.27,8.1164
2021-02-09 08:00:00,15.317,37.614,236.94,8.11725
2021-02-09 12:00:00,17.01825,37.51275,228.305,8.11766666666667
2021-02-09 16:00:00,18.01,37.463,225.773333333333,8.109
2021-02-09 20:00:00,17.99875,37.38275,226.55,8.10975
2021-02-10 00:00:00,16.518,37.4935,229.6625,8.1145
2021-02-10 04:00:00,16.1818,37.6184,229.02,8.1132
2021-02-10 08:00:00,15.2385,37.61125,238.375,8.1245
2021-02-10 12:00:00,16.953,37.53375,225.185,8.114
2021-02-10 16:00:00,17.825,37.479,225.263333333333,8.1105
2021-02-10 20:00:00,17.882,37.3885,225.0125,8.109
2021-02-11 00:00:00,16.4865,37.4635,228.545,8.113
2021-02-11 04:00:00,16.2212,37.5878,230.75,8.1168
2021-02-11 08:00:00,15.24475,37.6325,237.2775,8.123
2021-02-11 12:00:00,16.89425,37.52325,227.4675,8.11933333333333
2021-02-11 16:00:00,17.7613333333333,37.4846666666667,226.5,8.112
2021-02-11 20:00:00,17.8845,37.40225,228.2075,8.11
2021-02-12 00:00:00,16.488,37.4855,229.69,8.11125
2021-02-12 04:00:00,16.0752,37.5644,232.03,8.1172
2021-02-12 08:00:00,15.335,37.6275,237.8975,8.11625
2021-02-12 12:00:00,16.7595,37.552,229.575,8.11733333333333
2021-02-12 16:00:00,17.6883333333333,37.531,223.106666666667,8.111
2021-02-12 20:00:00,17.6735,37.44375,227.8175,8.109
2021-02-13 00:00:00,16.432,37.502,230.06,8.119
2021-02-13 04:00:00,16.0232,37.5554,233.44,8.1174
2021-02-13 08:00:00,15.21125,37.6525,231.9375,8.1155
2021-02-13 12:00:00,16.8135,37.5425,229.6375,8.107
2021-02-13 16:00:00,17.6346666666667,37.5206666666667,226.32,8.1145
2021-02-13 20:00:00,17.5135,37.46325,227.6975,8.11533333333333
2021-02-14 00:00:00,16.34825,37.48775,233.0775,8.11766666666667
2021-02-14 04:00:00,16.0786,37.562,231.64,8.1126
2021-02-14 08:00:00,15.32275,37.63225,233.255,8.119
2021-02-14 12:00:00,16.73875,37.539,228.96,8.1025
2021-02-14 16:00:00,17.5656666666667,37.517,224.79,8.1115
2021-02-14 20:00:00,17.314,37.4705,225.9375,8.11333333333333
2021-02-15 00:00:00,16.23875,37.49075,229.68,8.119
2021-02-15 04:00:00,16.0284,37.5452,231.284,8.1176
2021-02-15 08:00:00,15.265,37.6125,234.025,8.12125
2021-02-15 12:00:00,16.66975,37.54925,228.0425,8.1085
2021-02-15 16:00:00,17.5443333333333,37.528,226.55,8.1195
2021-02-15 20:00:00,17.23575,37.47775,227.0925,8.11333333333333
2021-02-16 00:00:00,16.21,37.506,229.755,8.11166666666667
2021-02-16 04:00:00,16.061,37.563,231.122,8.1114
2021-02-16 08:00:00,15.1425,37.61775,235.7325,8.1195
2021-02-16 12:00:00,16.679,37.54325,231.565,8.11375
2021-02-16 16:00:00,17.3676666666667,37.5546666666667,228.773333333333,8.111
2021-02-16 20:00:00,17.103,37.50525,226.0225,8.11666666666667
2021-02-17 00:00:00,16.01875,37.501,229.8325,8.11233333333333
2021-02-17 04:00:00,16.0198,37.5738,230.45,8.1158
2021-02-17 08:00:00,15.11325,37.62125,237.075,8.1195
2021-02-17 12:00:00,16.55625,37.5595,228.625,8.1155
2021-02-17 16:00:00,17.3676666666667,37.5613333333333,229.113333333333,8.10233333333333
2021-02-17 20:00:00,17.02025,37.50725,228.22,8.117
2021-02-18 00:00:00,15.944,37.4995,229.4475,8.11666666666667
2021-02-18 04:00:00,16.0334,37.528,231.864,8.115
2021-02-18 08:00:00,15.1905,37.61675,237.5375,8.1175
2021-02-18 12:00:00,16.61175,37.55775,229.4225,8.1165
2021-02-18 16:00:00,17.384,37.5663333333333,229.226666666667,8.10766666666667
2021-02-18 20:00:00,16.98975,37.5165,226.835,8.11333333333334
2021-02-19 00:00:00,15.83525,37.47025,234.0225,8.11466666666667
2021-02-19 04:00:00,15.8424,37.561,229.058,8.11966666666667
2021-02-19 08:00:00,15.25825,37.62775,235.555,8.118
2021-02-19 12:00:00,16.6425,37.53275,227.7825,8.114
2021-02-19 16:00:00,17.289,37.571,227.96,8.105
2021-02-19 20:00:00,16.9085,37.525,227.29,8.124
2021-02-20 00:00:00,15.85025,37.46325,237.1125,8.11166666666667
2021-02-20 04:00:00,15.8388,37.5698,227.682,8.111
2021-02-20 08:00:00,15.211,37.624,233.4825,8.11725
2021-02-20 12:00:00,16.509,37.50375,229.9375,8.1165
2021-02-20 16:00:00,17.1963333333333,37.586,229.223333333333,8.11
2021-02-20 20:00:00,16.74575,37.555,228.8175,8.11866666666667
2021-02-21 00:00:00,15.65825,37.514,234.74,8.11733333333333
2021-02-21 04:00:00,15.7342,37.5346,227.518,8.11033333333334
2021-02-21 08:00:00,15.16925,37.6235,237.1525,8.1235
2021-02-21 12:00:00,16.48375,37.495,228.915,8.11225
2021-02-21 16:00:00,17.141,37.5953333333333,226.4,8.10766666666667
2021-02-21 20:00:00,16.803,37.543,229.585,8.10875
2021-02-22 00:00:00,15.58925,37.52175,235.2625,8.11966666666667
2021-02-22 04:00:00,15.7086,37.4896,227.43,8.112
2021-02-22 08:00:00,15.11825,37.58325,237.2675,8.131
2021-02-22 12:00:00,16.513,37.491,228.4625,8.11325
2021-02-22 16:00:00,17.288,37.5806666666667,226.36,8.10733333333333
2021-02-22 20:00:00,16.69975,37.53775,228.0525,8.10975
2021-02-23 00:00:00,15.57775,37.4755,235.8025,8.11766666666667
2021-02-23 04:00:00,15.6446,37.4604,234.332,8.11633333333333
2021-02-23 08:00:00,15.055,37.5815,231.6225,8.13
2021-02-23 12:00:00,16.4825,37.46225,228.9425,8.11375
2021-02-23 16:00:00,17.294,37.565,226.48,8.10866666666667
2021-02-23 20:00:00,16.697,37.5485,228.6875,8.10925
2021-02-24 00:00:00,15.5405,37.48175,237.6775,8.123
2021-02-24 04:00:00,15.6588,37.4762,236.692,8.11
2021-02-24 08:00:00,15.08525,37.599,228.1825,8.118
2021-02-24 12:00:00,16.4585,37.48425,230.88,8.116
2021-02-24 16:00:00,17.1113333333333,37.5233333333333,227.986666666667,8.112
2021-02-24 20:00:00,16.68175,37.543,232.3825,8.11275
2021-02-25 00:00:00,15.37325,37.517,236.4875,8.11933333333333
2021-02-25 04:00:00,15.5082,37.5138,234.482,8.11333333333333
2021-02-25 08:00:00,15.0665,37.54375,229.9375,8.1225
2021-02-25 12:00:00,16.4065,37.5005,231.065,8.11675
2021-02-25 16:00:00,17.036,37.525,226.4,8.10833333333333
2021-02-25 20:00:00,16.56575,37.56175,227.905,8.107
2021-02-26 00:00:00,15.406,37.51025,237.265,8.115
2021-02-26 04:00:00,15.4652,37.4858,237.018,8.117
2021-02-26 08:00:00,15.051,37.4945,235.2225,8.1175
2021-02-26 12:00:00,16.41325,37.455,231.41,8.11575
2021-02-26 16:00:00,17.0743333333333,37.5316666666667,225.61,8.10466666666667
2021-02-26 20:00:00,16.64525,37.564,227.1875,8.1105
2021-02-27 00:00:00,15.3135,37.5315,236.68,8.11366666666667
2021-02-27 04:00:00,15.461,37.4334,236.098,8.11933333333333
2021-02-27 08:00:00,15.05925,37.45575,240.0275,8.116
2021-02-27 12:00:00,16.2125,37.49775,229.335,8.12666666666667
2021-02-27 16:00:00,16.966,37.4846666666667,226.46,8.106
2021-02-27 20:00:00,16.67,37.5295,228.69,8.11475
2021-02-28 00:00:00,15.38425,37.54125,234.63,8.12066666666667
2021-02-28 04:00:00,15.427,37.4448,238.146,8.12433333333333
2021-02-28 08:00:00,15.03625,37.47375,239.82,8.115
2021-02-28 12:00:00,16.1405,37.54,226.87,8.109
2021-02-28 16:00:00,16.9723333333333,37.52,229.44,8.111
2021-02-28 20:00:00,17.093,37.5243333333333,227.606666666667,8.112
2021-03-01 00:00:00,15.40325,37.56675,236.415,8.119
2021-03-01 04:00:00,15.2846,37.483,236.136,8.11733333333333
2021-03-01 08:00:00,14.9795,37.52775,240.99,8.1205
2021-03-01 12:00:00,15.99475,37.501,230.19,8.11433333333333
2021-03-01 16:00:00,16.898,37.5356666666667,227.54,8.109
2021-03-01 20:00:00,16.50775,37.50475,229.9925,8.10975
2021-03-02 00:00:00,15.28725,37.59925,232.1525,8.115
2021-03-02 04:00:00,15.2972,37.4796,237.79,8.116
2021-03-02 08:00:00,14.987,37.50175,240.4975,8.12
2021-03-02 12:00:00,15.91625,37.481,229.0225,8.119
2021-03-02 16:00:00,16.957,37.5006666666667,228.726666666667,8.115
2021-03-02 20:00:00,16.52575,37.49425,228.3325,8.11275
2021-03-03 00:00:00,15.41675,37.54425,232.235,8.11866666666667
2021-03-03 04:00:00,15.2074,37.5046,236.1,8.11666666666667
2021-03-03 08:00:00,15.00075,37.43275,241.845,8.1235
2021-03-03 12:00:00,15.8125,37.47175,233.925,8.11933333333334
2021-03-03 16:00:00,16.6663333333333,37.5543333333333,227.44,8.122
2021-03-03 20:00:00,16.47275,37.46675,228.8,8.11
2021-03-04 00:00:00,15.43025,37.50125,234.73,8.12666666666667
2021-03-04 04:00:00,15.2884,37.5268,234.446,8.12
2021-03-04 08:00:00,14.94625,37.459,240.53,8.1335
2021-03-04 12:00:00,15.81375,37.45925,234.835,8.114
2021-03-04 16:00:00,16.5143333333333,37.5293333333333,225.226666666667,8.108
2021-03-04 20:00:00,16.4575,37.49025,230.82,8.1175
2021-03-05 00:00:00,15.29525,37.49475,238.4825,8.12633333333333
2021-03-05 04:00:00,15.2516,37.6014,235.828,8.119
2021-03-05 08:00:00,14.8355,37.49675,240.7725,8.1245
2021-03-05 12:00:00,15.66325,37.51575,233.675,8.116
2021-03-05 16:00:00,16.5043333333333,37.4916666666667,225.943333333333,8.1185
2021-03-05 20:00:00,16.3645,37.49825,229.7575,8.12
2021-03-06 00:00:00,15.297,37.49375,243.4825,8.12466666666667
2021-03-06 04:00:00,15.211,37.5762,233.398,8.11533333333333
2021-03-06 08:00:00,14.84825,37.49925,238.665,8.113
2021-03-06 12:00:00,15.58725,37.518,235.865,8.119
2021-03-06 16:00:00,16.3736666666667,37.452,224.13,8.1185
2021-03-06 20:00:00,16.3835,37.44875,231.0725,8.12233333333333
2021-03-07 00:00:00,15.377,37.4975,236.57,8.119
2021-03-07 04:00:00,15.3242,37.5074,234.892,8.12266666666667
2021-03-07 08:00:00,14.75425,37.52375,238.9825,8.1155
2021-03-07 12:00:00,15.56175,37.46775,235.5675,8.12033333333333
2021-03-07 16:00:00,16.3053333333333,37.43,231.626666666667,8.118
2021-03-07 20:00:00,16.197,37.50175,229.3725,8.12733333333333
2021-03-08 00:00:00,15.4015,37.4795,235.5425,8.12066666666667
2021-03-08 04:00:00,15.3408,37.4662,235.88,8.12666666666667
2021-03-08 08:00:00,14.88825,37.5585,237.7,8.117
2021-03-08 12:00:00,15.52925,37.482,236.8175,8.12566666666667
2021-03-08 16:00:00,16.265,37.4076666666667,237.04,8.1175
2021-03-08 20:00:00,16.12925,37.50375,226.7075,8.11166666666667
2021-03-09 00:00:00,15.405,37.456,236.7375,8.12333333333333
2021-03-09 04:00:00,15.2426,37.4528,237.616,8.12666666666667
2021-03-09 08:00:00,14.807,37.63475,239.3625,8.1185
2021-03-09 12:00:00,15.34525,37.5195,236.0075,8.12
2021-03-09 16:00:00,16.0673333333333,37.453,232.843333333333,8.1185
2021-03-09 20:00:00,16.00275,37.49975,231.3775,8.12166666666667
2021-03-10 00:00:00,15.261,37.48225,240.4375,8.129
2021-03-10 04:00:00,15.2304,37.4584,242.618,8.125
2021-03-10 08:00:00,14.78775,37.57825,236.18,8.122
2021-03-10 12:00:00,15.36125,37.51025,235.95,8.11766666666667
2021-03-10 16:00:00,15.9393333333333,37.4436666666667,236.573333333333,8.1275
2021-03-10 20:00:00,15.91875,37.47775,228.645,8.122
2021-03-11 00:00:00,15.36375,37.40675,239.47,8.136
2021-03-11 04:00:00,15.3156,37.4644,237.182,8.122
2021-03-11 08:00:00,14.8275,37.52975,239.9075,8.1235
2021-03-11 12:00:00,15.27325,37.5275,235.605,8.119
2021-03-11 16:00:00,15.8623333333333,37.407,236.003333333333,8.1215
2021-03-11 20:00:00,15.82075,37.47125,233.975,8.123
2021-03-12 00:00:00,15.2425,37.4615,237.42,8.139
2021-03-12 04:00:00,15.3142,37.426,235.732,8.12366666666667
2021-03-12 08:00:00,14.8805,37.47475,241.86,8.1315
2021-03-12 12:00:00,15.426,37.5475,233.045,8.11966666666667
2021-03-12 16:00:00,15.833,37.412,235.52,8.129
2021-03-12 20:00:00,15.7875,37.47575,237.1375,8.11933333333333
2021-03-13 00:00:00,15.312,37.453,235.6975,8.121
2021-03-13 04:00:00,15.3108,37.4048,237.422,8.124
2021-03-13 08:00:00,14.7845,37.463,243.335,8.1315
2021-03-13 12:00:00,15.35875,37.6045,235.0175,8.12433333333333
2021-03-13 16:00:00,15.7033333333333,37.4443333333333,233.863333333333,8.123
2021-03-13 20:00:00,15.64775,37.521,233.5075,8.11933333333333
2021-03-14 00:00:00,15.12475,37.4685,238.7425,8.1325
2021-03-14 04:00:00,15.1868,37.4458,240.638,8.12833333333333
2021-03-14 08:00:00,14.8065,37.472,245.22,8.128
2021-03-14 12:00:00,15.311,37.59725,232.965,8.12633333333333
2021-03-14 16:00:00,15.6966666666667,37.4246666666667,232.756666666667,8.1235
2021-03-14 20:00:00,15.59825,37.49525,236.21,8.12066666666667
2021-03-15 00:00:00,15.19275,37.4345,233.9875,8.13
2021-03-15 04:00:00,15.328,37.378,241.628,8.1355
2021-03-15 08:00:00,14.8475,37.46975,240.02,8.12
2021-03-15 12:00:00,15.406,37.54525,234.985,8.128
2021-03-15 16:00:00,15.573,37.4366666666667,235.18,8.1235
2021-03-15 20:00:00,15.55325,37.4695,236.4,8.123
2021-03-16 00:00:00,15.164,37.43675,238.81,8.12766666666667
2021-03-16 04:00:00,15.2454,37.423,239.726,8.138
2021-03-16 08:00:00,14.86,37.443,242.1025,8.1235
2021-03-16 12:00:00,15.4105,37.50175,237.0325,8.13
2021-03-16 16:00:00,15.7323333333333,37.4673333333333,232.36,8.121
2021-03-16 20:00:00,15.51875,37.48175,236.25,8.126
2021-03-17 00:00:00,15.2195,37.45225,240.315,8.12666666666667
2021-03-17 04:00:00,15.3124,37.4088,236.712,8.125
2021-03-17 08:00:00,14.89275,37.44725,241.1825,8.1325
2021-03-17 12:00:00,15.29625,37.4905,237.455,8.13033333333333
2021-03-17 16:00:00,15.636,37.5483333333333,232.866666666667,8.122
2021-03-17 20:00:00,15.3535,37.52275,236.8725,8.12
2021-03-18 00:00:00,15.0915,37.49575,238.44,8.124
2021-03-18 04:00:00,15.1582,37.4256,242.018,8.1335
2021-03-18 08:00:00,14.90575,37.453,244.0875,8.144
2021-03-18 12:00:00,15.27175,37.4965,241.6125,8.127
2021-03-18 16:00:00,15.552,37.5236666666667,233.806666666667,8.128
2021-03-18 20:00:00,15.35725,37.51,235.9,8.12233333333333
